num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/last_target_update_ts,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/td_error,info/learner/default_policy/train,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
0,nan,nan,nan,nan,0,0,0,1000,32,1000,32,1000,32,1000,32,1000,False,0,1,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-39-00,1665535140,7.80031681060791,7.80031681060791,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,7.80031681060791,0,1,11.388640642166138,1000,32,1000,32,0,nan,nan,nan,nan,0,0,[],[],81.997,38.862,823.437,595.507,53.736,0.036,1000,32,1000,32,0,3.941666666666666,4.833333333333333,[],[],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 1. 0. 0. 0.]",,6.25000029685907e-05,0.0,0.0,0.0,0.0625
0,-21.0,-21.0,-21.0,3172.0,1,0,0,2000,8032,2000,8032,1000,8000,2000,8000,2000,False,1,2,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-39-50,1665535190,12.819501638412476,20.619818449020386,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,20.619818449020386,0,2,11.388640642166138,2000,8032,2000,8032,0,-21.0,-21.0,-21.0,3172.0,1,0,[-21.0],[3172],51.635,2.747,11650.946,9.992,3202.584,0.026,2000,8032,2000,8032,0,6.905714285714286,5.2857142857142865,[-21.0],[3172],"[-0.00978414 -0.01238361 -0.00950329  0.99564743 -0.01238361  0.9876164
  0.99564743  0.98913544  0.9946858   0.99564743 -0.01086455 -0.01086455
 -0.00978414 -0.00950329  0.99021584 -0.01086455 -0.00435256 -0.00978414
  0.9876164  -0.00531419  0.99021584  0.98913544 -0.01238361 -0.00978414
  0.98913544  0.9946858   0.9876164  -0.01086455  0.99564743  0.9876164
  0.9904967   0.9946858 ]",,6.25000029685907e-05,-0.009155354,-0.012383606,-0.0043525635,0.5220946
0,-20.0,-21.0,-20.5,3717.5,1,0,0,3000,16032,3000,16032,1000,8000,3000,8000,3000,False,2,3,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-40-03,1665535203,13.085417985916138,33.70523643493652,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,33.70523643493652,0,3,11.388640642166138,3000,16032,3000,16032,0,-20.0,-21.0,-20.5,3717.5,1,0,"[-21.0, -20.0]","[3172, 4263]",51.386,2.163,14797.333,9.817,3259.706,0.028,3000,16032,3000,16032,0,17.955555555555552,5.75,"[-21.0, -20.0]","[3172, 4263]","[-0.01872867  0.9811072   0.98274624  0.98274624 -0.01209719  0.9812713
  0.9879028  -0.0188928   0.97593135 -0.01136724  0.97593135  0.97593135
  0.9812713   0.98274624  0.9811072   0.9811072   0.98274624 -0.01725377
 -0.01209719  0.98863274  0.9879028  -0.02406868 -0.01725377  0.97593135
 -0.01725377 -0.01136724 -0.01872867  0.98274624 -0.01872867  0.9879028
 -0.01136724 -0.02406868]",,6.25000029685907e-05,-0.017425366,-0.024068678,-0.011367244,0.54507464
0,-20.0,-21.0,-20.666666666666668,3640.0,1,0,0,4000,24032,4000,24032,1000,8000,4000,8000,4000,False,3,4,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-40-16,1665535216,13.011779069900513,46.717015504837036,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,46.717015504837036,0,4,11.388640642166138,4000,24032,4000,24032,0,-20.0,-21.0,-20.666666666666668,3640.0,1,0,"[-21.0, -20.0, -21.0]","[3172, 4263, 3485]",50.564,2.034,15729.439,9.949,3216.298,0.025,4000,24032,4000,24032,0,17.99473684210527,5.8842105263157904,"[-21.0, -20.0, -21.0]","[3172, 4263, 3485]","[-0.01798435 -0.02301138 -0.03278808 -0.01847892 -0.01847892 -0.02539626
  0.97511977 -0.02488024  0.98201567 -0.01847892 -0.02539626 -0.03278808
 -0.01847892  0.98152107 -0.01798435  0.9769886  -0.03278808 -0.01847892
 -0.02301138 -0.03278808 -0.02488024 -0.03278808 -0.01798435  0.9769886
 -0.02301138 -0.02488024 -0.02488024 -0.02301138 -0.03278808 -0.02488024
  0.9746037  -0.03278808]",,6.25000029685907e-05,-0.024245812,-0.032788076,-0.017984346,0.16325419
0,-18.0,-21.0,-20.0,3911.5,1,0,0,5000,32032,5000,32032,1000,8000,5000,8000,5000,False,4,5,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-40-29,1665535229,13.035501718521118,59.752517223358154,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,59.752517223358154,0,5,11.388640642166138,5000,32032,5000,32032,0,-18.0,-21.0,-20.0,3911.5,1,0,"[-21.0, -20.0, -21.0, -18.0]","[3172, 4263, 3485, 4726]",49.554,1.92,16664.729,8.928,3584.253,0.026,5000,32032,5000,32032,0,18.04444444444444,6.033333333333333,"[-21.0, -20.0, -21.0, -18.0]","[3172, 4263, 3485, 4726]","[-0.03990974  0.9709518   0.9746415  -0.02992306 -0.02904819 -0.02904819
 -0.02809959 -0.02304967 -0.03990974 -0.03990974 -0.03990974 -0.03990974
 -0.03990974 -0.02809959 -0.02992306 -0.02304967 -0.02809959 -0.02535851
 -0.02535851 -0.02535851 -0.03990974 -0.03990974 -0.02992306 -0.02304967
 -0.02809959 -0.02992306 -0.02304967  0.9719004  -0.02992306 -0.02304967
 -0.02992306  0.97695035]",,6.25000029685907e-05,-0.030193465,-0.039909735,-0.023049675,0.09480654
0,-18.0,-21.0,-19.8,3861.2,1,0,0,6000,40032,6000,40032,1000,8000,6000,8000,6000,False,5,6,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-40-42,1665535242,12.874659299850464,72.62717652320862,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,72.62717652320862,0,6,11.388640642166138,6000,40032,6000,40032,0,-18.0,-21.0,-19.8,3861.2,1,0,"[-21.0, -20.0, -21.0, -18.0, -19.0]","[3172, 4263, 3485, 4726, 3660]",51.276,2.216,14442.419,10.016,3194.915,0.027,6000,40032,6000,40032,0,18.0,6.163157894736843,"[-21.0, -20.0, -21.0, -18.0, -19.0]","[3172, 4263, 3485, 4726, 3660]","[-0.03099205 -0.03099205  0.9667691  -0.0332309  -1.0338805   0.9555908
 -0.0332309  -0.03099205 -0.02713475 -0.0332309  -0.03310465  0.9728652
 -0.03310465  0.9667691  -0.02713475 -0.02713475 -0.0332309   0.96900797
 -0.03099205 -0.03310465  0.9555908  -0.04440924 -0.02713475 -0.04440924
 -0.04440924 -0.02713475 -0.02713475 -0.03099205  0.9661195   0.9667691
 -0.03099205 -0.04440924]",,6.25000029685907e-05,-0.03353232,-0.04440924,-0.027134754,0.18521768
0,-18.0,-21.0,-20.0,3846.1666666666665,1,0,0,7000,48032,7000,48032,1000,8000,7000,8000,7000,False,6,7,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-40-55,1665535255,12.930797338485718,85.55797386169434,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,85.55797386169434,0,7,11.388640642166138,7000,48032,7000,48032,0,-18.0,-21.0,-20.0,3846.1666666666665,1,0,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0]","[3172, 4263, 3485, 4726, 3660, 3771]",51.514,2.505,12774.489,11.241,2846.762,0.029,7000,48032,7000,48032,0,18.03333333333333,6.316666666666666,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0]","[3172, 4263, 3485, 4726, 3660, 3771]","[ 0.9679525  -0.03618041 -0.04930933 -0.03884139 -0.03724234 -0.03618041
 -0.03656034 -0.04930933 -0.03884139 -0.03884139 -0.04930933  0.9506907
 -0.04930933 -0.04930933 -0.03618041 -0.03884139 -0.03656034 -0.03884139
  0.96275765  0.9506907   0.96115863  0.9506907  -0.04930933 -0.04930933
  0.9679525  -0.03884139 -0.03618041 -0.03204751 -0.03618041 -0.03204751
 -0.03204751 -0.03656034]",,6.25000029685907e-05,-0.040321514,-0.04930933,-0.032047506,0.1784285
0,-18.0,-21.0,-20.142857142857142,3765.4285714285716,1,0,0,8000,56032,8000,56032,1000,8000,8000,8000,8000,False,7,8,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-41-08,1665535268,13.012442111968994,98.57041597366333,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,98.57041597366333,0,8,11.388640642166138,8000,56032,8000,56032,8000,-18.0,-21.0,-20.142857142857142,3765.4285714285716,1,0,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0, -21.0]","[3172, 4263, 3485, 4726, 3660, 3771, 3281]",65.263,1.902,16820.95,9.393,3406.706,0.029,8000,56032,8000,56032,8000,18.03157894736842,6.4526315789473685,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0, -21.0]","[3172, 4263, 3485, 4726, 3660, 3771, 3281]","[-0.04326656 -0.03691944 -0.03914819  0.9630806  -0.04007719 -0.03691944
 -0.04007719 -0.03691944 -0.04007719 -0.04007719 -0.04326656 -0.04326656
  0.9599228  -0.03691944  0.94520867 -0.04193466 -0.05479131 -0.03914819
  0.94520867 -0.03691944 -0.05479131 -0.04326656 -0.05479131 -0.03691944
 -0.04326656 -0.03691944 -0.04193466  0.9599228  -0.04326656  0.9608518
 -0.03914819 -0.04193466]",,6.25000029685907e-05,-0.04224285,-0.054791305,-0.03691944,0.14525715
0,-18.0,-21.0,-20.25,3716.25,1,0,0,9000,64032,9000,64032,1000,8000,9000,8000,9000,False,8,9,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-41-21,1665535281,12.900271892547607,111.47068786621094,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,111.47068786621094,0,9,11.388640642166138,9000,64032,9000,64032,8000,-18.0,-21.0,-20.25,3716.25,1,0,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0, -21.0, -21.0]","[3172, 4263, 3485, 4726, 3660, 3771, 3281, 3372]",51.081,2.713,11794.073,10.123,3161.032,0.027,9000,64032,9000,64032,8000,18.016666666666666,6.605555555555556,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0, -21.0, -21.0]","[3172, 4263, 3485, 4726, 3660, 3771, 3281, 3372]","[-0.01283904  0.9846307  -0.01536931  0.9846307  -0.01536931  0.9890001
 -0.01536931  0.99084866 -0.01283904 -0.02755015 -0.02755015 -0.01099993
 -0.02755015 -0.00994705 -0.01099993 -0.01283904  0.9846307   0.9890001
 -0.00915134  0.9724499  -0.01283904 -0.01283904  0.9724499  -0.01099993
 -0.00994705  0.9724499   0.9336846  -0.02755015 -0.01536931  0.987161
  0.99084866  0.9890001 ]",,6.25000029685907e-05,-0.054964297,-0.066315435,-0.04791663,0.3888396
0,-18.0,-21.0,-20.22222222222222,3745.8888888888887,1,0,0,10000,72032,10000,72032,1000,8000,10000,8000,10000,False,9,10,f3bb2_00006,5f092998f93b409d884d2e1068dc607e,2022-10-12_02-41-34,1665535294,13.11795163154602,124.58863949775696,229205,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,124.58863949775696,0,10,11.388640642166138,10000,72032,10000,72032,8000,-18.0,-21.0,-20.22222222222222,3745.8888888888887,1,0,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0, -21.0, -21.0, -20.0]","[3172, 4263, 3485, 4726, 3660, 3771, 3281, 3372, 3983]",53.038,2.12,15097.268,11.4,2807.004,0.026,10000,72032,10000,72032,8000,18.157894736842103,6.747368421052631,"[-21.0, -20.0, -21.0, -18.0, -19.0, -21.0, -21.0, -21.0, -20.0]","[3172, 4263, 3485, 4726, 3660, 3771, 3281, 3372, 3983]","[ 0.97559917 -0.03961341  0.97742647 -0.02763593  0.97559917  0.97733796
 -0.02266209  0.97559917  0.97742647 -0.02266209 -0.02257353 -0.02257353
 -0.02266209 -0.02266209  0.97733796 -0.03961341 -0.02266209  0.97733796
 -0.02763593 -0.02257353 -0.02266209 -0.02257353 -0.02266209 -0.01994718
 -0.03961341 -0.02440083 -0.02763593  0.97559917  0.9800528  -0.02440083
  0.9800528  -0.02763593]",,6.25000029685907e-05,-0.06369318,-0.0783787,-0.058712468,0.31882212
