num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/last_target_update_ts,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/td_error,info/learner/default_policy/train,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
0,1100.0,200.0,700.0,4082.5,1,0,0,11000,80032,11000,80032,1000,8000,11000,8000,11000,False,10,11,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-41-47,1665535307,12.962206602096558,137.9457128047943,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,137.9457128047943,0,11,12.895941019058228,11000,80032,11000,80032,8000,1100.0,200.0,700.0,4082.5,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264]",51.237,2.246,14246.805,10.907,2933.945,0.03,11000,80032,11000,80032,8000,18.031578947368423,6.878947368421054,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264]","[ 0.0156412   0.02301038  0.01441053  0.02389003  0.02301038  0.01812852
  0.02362075  0.02194828  0.03544907  0.00794147  0.03544907  0.02502421
  0.02507399  0.0156412   0.00701804  0.02389003  0.02502421  0.0156412
  0.03544907  0.07188599  0.02507399  0.01492863  0.00794147  0.00701804
  0.01441053  0.03544907  0.02301038  0.00701804  0.02507399  0.02194828
 -0.9763793   0.00794147]",,6.25000029685907e-05,0.05719146,0.043454964,0.07188599,-0.009356804
0,1100.0,200.0,700.0,4159.636363636364,1,0,0,12000,88032,12000,88032,1000,8000,12000,8000,12000,False,11,12,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-42-00,1665535320,12.902106523513794,150.8478193283081,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,150.8478193283081,0,12,12.895941019058228,12000,88032,12000,88032,8000,1100.0,200.0,700.0,4159.636363636364,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931]",49.876,2.804,11412.975,10.441,3064.94,0.031,12000,88032,12000,88032,8000,18.055555555555557,7.033333333333333,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931]","[ 0.01999974  0.01150317 -0.972261   -0.98000026  0.02617748  0.02748799
  0.02689521  0.01020439  0.01755553  0.02748799  0.02689521  0.02596638
  0.03644406  0.02689521  0.01110933  0.02748799  0.0251272   0.02689521
  0.02773897  0.01755553  0.02748799  0.01755553  0.02468204  0.01999974
  0.01150317  0.02617748  0.02617748  0.00941507  0.03644406  0.02773897
  0.02773897  0.01911131]",,6.25000029685907e-05,0.059599333,0.045851987,0.07288098,-0.039337583
0,1100.0,200.0,691.6666666666666,4162.833333333333,1,0,0,13000,96032,13000,96032,1000,8000,13000,8000,13000,False,12,13,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-42-13,1665535333,13.018980979919434,163.86680030822754,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,163.86680030822754,0,13,12.895941019058228,13000,96032,13000,96032,8000,1100.0,200.0,691.6666666666666,4162.833333333333,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198]",50.48,2.435,13140.05,9.806,3263.145,0.029,13000,96032,13000,96032,8000,18.07894736842105,7.163157894736842,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198]","[ 0.02006792  0.01242194  0.02006792  0.02610357  0.01787012  0.02579767
  0.02699877  0.00992817  0.02699877  0.02610357 -0.9646196   0.02552533
 -0.9646196   0.02438545 -0.9821299   0.02610357  0.02610357  0.01219205
  0.00890585 -0.97420233  0.01787012  0.01704988  0.03538044  0.02579767
  0.02579767  0.00890585  0.00890585 -0.97389644  0.03538044  0.02599956
  0.02699877  0.02610357]",,6.25000029685907e-05,0.059258677,0.045342773,0.07181736,-0.13342825
0,1100.0,200.0,676.9230769230769,4243.076923076923,1,0,0,14000,104032,14000,104032,1000,8000,14000,8000,14000,False,13,14,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-42-26,1665535346,12.889317035675049,176.7561173439026,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,176.7561173439026,0,14,12.895941019058228,14000,104032,14000,104032,8000,1100.0,200.0,676.9230769230769,4243.076923076923,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206]",50.969,2.682,11931.313,9.758,3279.522,0.03,14000,104032,14000,104032,8000,18.08888888888889,7.316666666666666,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206]","[ 0.03404356 -0.99068505  0.01558809  0.02466121  0.0286088   0.02557967
  0.03404356  0.01354911  0.06080526  0.00852618  0.02592155 -0.99068505
  0.01959952  0.03404356  0.03404356 -0.97563165  0.02527874  0.02592155
  0.02436834 -0.9773429   0.01558809  0.02436834  0.03404356  0.01178391
  0.00931496  0.03404356  0.02436834  0.0179528   0.01959952  0.01354911
  0.0286088   0.02592155]",,6.25000029685907e-05,0.059028897,0.0449631,0.07048048,-0.10126937
0,1100.0,200.0,676.9230769230769,4243.076923076923,0,0,0,15000,112032,15000,112032,1000,8000,15000,8000,15000,False,13,15,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-42-39,1665535359,12.974196434020996,189.73031377792358,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,189.73031377792358,0,15,12.895941019058228,15000,112032,15000,112032,8000,1100.0,200.0,676.9230769230769,4243.076923076923,0,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206]",49.993,2.319,13797.478,10.112,3164.542,0.029,15000,112032,15000,112032,8000,18.068421052631578,7.4526315789473685,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206]","[-0.9955745   0.01263913  0.03378791  0.01753122  0.01753122  0.02845279
  0.02625668  0.03378791  0.03378791  0.00883367  0.02617517  0.02845279
  0.02617517  0.00883367  0.02241259  0.01753122  0.01590944  0.01748934
  0.02617517  0.03378791  0.00442551  0.02845279  0.02241259  0.02845279
  0.01590944  0.02409763  0.01753122  0.00442551  0.02409763  0.02241259
  0.03378791  0.03378791]",,6.25000029685907e-05,0.058304727,0.040862434,0.07022483,-0.00938219
0,1100.0,200.0,676.9230769230769,4243.076923076923,0,0,0,16000,120032,16000,120032,1000,8000,16000,8000,16000,False,13,16,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-42-52,1665535372,12.921926498413086,202.65224027633667,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,202.65224027633667,0,16,12.895941019058228,16000,120032,16000,120032,16000,1100.0,200.0,676.9230769230769,4243.076923076923,0,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206]",49.94,2.565,12473.767,10.35,3091.755,0.028,16000,120032,16000,120032,16000,18.08888888888889,7.594444444444444,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206]","[ 0.01377793  0.02553048  0.01703705  0.01291816  0.02175587  0.02807236
  0.02457367  0.02261287  0.01377793  0.01491017  0.03259907  0.01291816
 -0.9674009   0.02457367  0.01377793  0.00830192  0.03259907  0.01491017
  0.01624706 -0.9754263   0.03259907  0.03259907  0.02573472  0.01491017
  0.02175587  0.02457367  0.01291816  0.02807236  0.01491017  0.02175587
  0.02553048  0.02573472]",,6.25000029685907e-05,0.057973187,0.044738837,0.06903599,-0.04096373
0,1100.0,200.0,678.5714285714286,4270.928571428572,1,0,0,17000,128032,17000,128032,1000,8000,17000,8000,17000,False,14,17,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-43-05,1665535385,12.924020767211914,215.57626104354858,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,215.57626104354858,0,17,12.895941019058228,17000,128032,17000,128032,16000,1100.0,200.0,678.5714285714286,4270.928571428572,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633]",50.566,2.611,12256.543,10.058,3181.578,0.032,17000,128032,17000,128032,16000,18.105555555555554,7.73888888888889,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633]","[ 5.2540451e-03 -3.5008192e-03  7.2914362e-03  7.2914362e-03
  8.3013400e-03 -2.5481656e-03  1.1498779e-02  5.2540451e-03
 -1.0025482e+00 -1.8222556e-03 -9.9270856e-01 -9.6759871e-03
 -1.3078809e-02 -9.6759871e-03 -7.8678876e-03  8.9102536e-03
 -9.0656839e-03 -9.6759871e-03  8.6427264e-02  6.5429509e-04
 -3.5008192e-03  6.5429509e-04  2.9421225e-03  7.2914362e-03
 -7.8678876e-03 -9.6759871e-03  5.9475452e-03 -1.0096760e+00
 -3.5691038e-03 -9.6759871e-03 -9.9405247e-01 -3.5691038e-03]",,6.25000029685907e-05,0.06788346,0.055253714,0.086427264,-0.123313665
0,1100.0,200.0,686.6666666666666,4739.2,1,0,0,18000,136032,18000,136032,1000,8000,18000,8000,18000,False,15,18,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-43-18,1665535398,12.99747920036316,228.57374024391174,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,228.57374024391174,0,18,12.895941019058228,18000,136032,18000,136032,16000,1100.0,200.0,686.6666666666666,4739.2,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295]",50.652,2.382,13436.149,10.02,3193.683,0.028,18000,136032,18000,136032,16000,18.094736842105263,7.868421052631579,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295]","[-0.983675    0.01857909  0.00943606  0.0069362   0.01194254  0.02768319
  0.01277559  0.00110348  0.02768319  0.00600189 -0.00383432  0.00110348
  0.01464699  0.00943606  0.00110348  0.00575126  0.01277559 -0.9792807
  0.01857909  0.01277559  0.02768319  0.01194254  0.01857909  0.02768319
  0.01277559  0.00600189  0.02768319  0.01632503  0.01194254 -0.9944018
  0.00943606  0.02768319]",,6.25000029685907e-05,0.081921786,0.0644982,0.096015714,-0.08016074
0,1100.0,200.0,687.5,4671.4375,1,0,0,19000,144032,19000,144032,1000,8000,19000,8000,19000,False,16,19,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-43-31,1665535411,12.9146728515625,241.48841309547424,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,241.48841309547424,0,19,12.895941019058228,19000,144032,19000,144032,16000,1100.0,200.0,687.5,4671.4375,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655]",49.302,2.223,14393.785,10.173,3145.711,0.027,19000,144032,19000,144032,16000,17.944444444444443,8.027777777777779,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655]","[ 0.02300359  0.02120842 -0.9749156   0.02508439  0.01087294  0.03042115
  0.01101991  0.03042115  0.02120842  0.03042115  0.03042115  0.01094067
  0.01285021  0.01094067  0.00604699  0.01923526  0.03042115  0.02120842
  0.0180295   0.00177535  0.02120842  0.01656276  0.01637611 -0.99395305
  0.01656276  0.03042115  0.02508439  0.02120842  0.01285021  0.02120842
 -0.96957886  0.02300359]",,6.25000029685907e-05,0.08806907,0.07010787,0.098753676,-0.074013464
0,1100.0,200.0,687.5,4671.4375,0,0,0,20000,152032,20000,152032,1000,8000,20000,8000,20000,False,16,20,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-43-44,1665535424,13.017473936080933,254.50588703155518,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,254.50588703155518,0,20,12.895941019058228,20000,152032,20000,152032,16000,1100.0,200.0,687.5,4671.4375,0,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655]",50.941,2.544,12579.217,10.23,3128.028,0.031,20000,152032,20000,152032,16000,18.06842105263158,8.157894736842103,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655]","[ 0.0124482   0.03151441  0.02166552 -0.9770173   0.0255288   0.00870637
  0.03151441  0.00526173  0.01353001  0.01353001  0.02653898  0.02653898
  0.01481253  0.0255288   0.01792792  0.01836482  0.01972704  0.03151441
  0.03151441 -0.9776118   0.01836482 -0.99129367  0.02298278  0.03151441
  0.01465771  0.00442867  0.01792792  0.00870637  0.0124482   0.0124482
  0.00526173  0.01836482]",,6.25000029685907e-05,0.086999714,0.07276119,0.09984693,-0.07508281
0,1100.0,200.0,683.3333333333334,4658.055555555556,2,0,0,21000,160032,21000,160032,1000,8000,21000,8000,21000,False,18,21,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-43-57,1665535437,13.059395790100098,267.5652828216553,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,267.5652828216553,0,21,12.895941019058228,21000,160032,21000,160032,16000,1100.0,200.0,683.3333333333334,4658.055555555556,2,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365]",51.484,2.078,15400.242,7.83,4086.982,0.032,21000,160032,21000,160032,16000,18.005555555555556,8.305555555555555,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365]","[ 0.03083269  0.03083269  0.03083269  0.03083269  0.02040144  0.02288942
  0.02399137  0.0268865   0.02355878  0.02288942  0.02040144  0.02288942
  0.03083269  0.0846887   0.01635618  0.02288942  0.01128986  0.03083269
  0.01607034  0.02772906 -0.98111     0.03083269  0.02399137  0.03083269
  0.03083269  0.02040144  0.03083269 -0.98027337  0.0268865   0.02399137
  0.0268865   0.02772906]",,6.25000029685907e-05,0.09306467,0.07962238,0.099165216,-0.03563246
0,1100.0,200.0,683.3333333333334,4658.055555555556,0,0,0,22000,168032,22000,168032,1000,8000,22000,8000,22000,False,18,22,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-44-10,1665535450,12.931095123291016,280.4963779449463,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,280.4963779449463,0,22,12.895941019058228,22000,168032,22000,168032,16000,1100.0,200.0,683.3333333333334,4658.055555555556,0,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365]",49.091,1.935,16541.296,7.256,4410.211,0.028,22000,168032,22000,168032,16000,18.099999999999998,8.447368421052632,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365]","[ 0.01171049  0.0163753   0.01459351  0.02378996  0.0230556   0.01171049
  0.02707161  0.02378996  0.03047478  0.03047478  0.02707161  0.01459351
  0.0230556   0.03047478  0.0230556   0.01525154  0.01954233  0.02330729
  0.02727646  0.02707161 -0.9804577   0.01954233  0.03047478  0.0156016
  0.0187967   0.02330729 -0.9931871   0.03047478  0.03047478  0.03047478
  0.01459351  0.01171049]",,6.25000029685907e-05,0.09006856,0.07514543,0.098807305,-0.040763967
0,1100.0,200.0,668.421052631579,4701.684210526316,1,0,0,23000,176032,23000,176032,1000,8000,23000,8000,23000,False,19,23,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-44-23,1665535463,13.109586000442505,293.6059639453888,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,293.6059639453888,0,23,12.895941019058228,23000,176032,23000,176032,16000,1100.0,200.0,668.421052631579,4701.684210526316,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487]",53.017,2.246,14247.713,11.525,2776.501,0.029,23000,176032,23000,176032,16000,18.015789473684208,8.578947368421051,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487]","[ 0.0159626   0.02280597  0.02910794  0.0223261   0.01218722  0.02910794
  0.02910794  0.00683585  0.02910794  0.00619212  0.0159626   0.02910794
  0.02008644  0.02277149  0.02910794 -0.9799136   0.01797092  0.01582732
  0.02558996  0.02558996  0.00634968  0.02558996  0.02910794 -0.9820291
  0.02910794  0.01820841  0.01218722  0.02558996  0.01797092  0.0223261
  0.0159626   0.01797092]",,6.25000029685907e-05,0.08905706,0.07452464,0.09744047,-0.04177546
0,1100.0,200.0,665.0,4671.5,1,0,0,24000,184032,24000,184032,1000,8000,24000,8000,24000,False,20,24,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-44-36,1665535476,13.197081565856934,306.8030455112457,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,306.8030455112457,0,24,12.895941019058228,24000,184032,24000,184032,24000,1100.0,200.0,665.0,4671.5,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487, 4098]",53.478,2.314,13831.746,10.949,2922.771,0.03,24000,184032,24000,184032,24000,17.916666666666664,8.733333333333334,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0, 600.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487, 4098]","[ 0.0227564   0.02173169  0.02214328  0.01422971  0.02173169  0.02214328
  0.01318614  0.02507944  0.00657152  0.02493133  0.02493133 -0.9934285
  0.0227564   0.02214328 -0.97229815  0.02017909  0.00723755  0.01582164
  0.02770186  0.02770186  0.02214328  0.02173169  0.01388662  0.01582164
  0.01318614  0.02507944  0.01712579  0.01582164  0.01712579  0.01582164
  0.02507944  0.01318614]",,6.25000029685907e-05,0.08749691,0.07490404,0.096034385,-0.04333562
0,1100.0,200.0,657.1428571428571,4578.285714285715,1,0,0,25000,192032,25000,192032,1000,8000,25000,8000,25000,False,21,25,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-44-49,1665535489,13.128159284591675,319.9312047958374,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,319.9312047958374,0,25,12.895941019058228,25000,192032,25000,192032,24000,1100.0,200.0,657.1428571428571,4578.285714285715,1,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487, 4098, 2714]",51.698,2.25,14220.993,9.592,3336.152,0.033,25000,192032,25000,192032,24000,18.04736842105263,8.863157894736844,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487, 4098, 2714]","[ 0.00166807  0.01685719  0.00189832  0.00841132  0.00577252  0.00675593
  0.00841132  0.00077308 -0.00599615  0.01049143  0.01685719  0.0009189
  0.01049143  0.00166807  0.00166807  0.00149149  0.01229807  0.00166807
 -0.00546633  0.00841132  0.00978189  0.00077308  0.01685719  0.00577252
  0.01049143  0.01319765  0.00189832  0.01685719  0.00978189  0.01319765
  0.01229807 -0.00599615]",,6.25000029685907e-05,0.10165035,0.089092955,0.11194629,0.0065612523
0,1100.0,200.0,657.1428571428571,4578.285714285715,0,0,0,26000,200032,26000,200032,1000,8000,26000,8000,26000,False,21,26,f3bb2_00003,2aa52d13d19d40669e21f3a3f6fea1af,2022-10-12_02-45-03,1665535503,13.065360307693481,332.9965651035309,228864,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,332.9965651035309,0,26,12.895941019058228,26000,200032,26000,200032,24000,1100.0,200.0,657.1428571428571,4578.285714285715,0,0,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487, 4098, 2714]",50.754,3.003,10657.445,8.828,3624.636,0.038,26000,200032,26000,200032,24000,18.157894736842106,9.021052631578948,"[600.0, 400.0, 1100.0, 1100.0, 800.0, 900.0, 200.0, 600.0, 700.0, 600.0, 700.0, 600.0, 500.0, 700.0, 800.0, 700.0, 700.0, 600.0, 400.0, 600.0, 500.0]","[4878, 1933, 5416, 6957, 3461, 2087, 3933, 3737, 5159, 3264, 4931, 4198, 5206, 4633, 11295, 3655, 6737, 2365, 5487, 4098, 2714]","[ 0.00802471  0.00106817  0.01473641  0.01473641  0.0132184   0.0127014
  0.0234324   0.0234324   0.00811101  0.02092935  0.0234324   0.0234324
  0.01719334  0.02092935  0.0234324   0.01473641  0.0234324   0.0234324
  0.0234324   0.0127014   0.01473641  0.01473641  0.0234324   0.01719334
  0.00890151  0.01719334  0.0234324   0.01473641 -0.9907264   0.0069929
  0.00927356  0.0127014 ]",,6.25000029685907e-05,0.111312516,0.09615727,0.118521504,-0.015026586
